post_id,user_id,content,likes,shares,comments,timestamp,platform_x,category,total_engagement,sentiment_score,influencer_id,name,followers,engagement_rate,platform_y,predicted_engagement
2138,1121,Trying out new recipes and loving the results! #food #cooking #innovation #tech,36854,7970,3183,2024-08-02 00:47:30,TikTok,technology,48007,0.11212121212121212,1121,Alex Davis,2635367,5.83,YouTube,57582.55190827981
2139,2034,Trying out new recipes and loving the results! #food #cooking #wellness #travel,61118,4446,4929,2024-01-06 06:39:55,Instagram,lifestyle,70493,0.11212121212121212,2034,Oliver Smith,8263472,9.7,Twitter,57627.800778664976
2140,4938,Exploring the latest advancements in AI! #tech #future #fitness #travel,10697,5416,4549,2024-01-09 21:46:41,Instagram,lifestyle,20662,0.0,4938,Sophia Smith,1472610,1.73,YouTube,57763.09677551262
2141,3781,Catching up with my favorite show tonight! #tv #entertainment #future #AI,7886,6490,234,2024-08-14 13:10:16,Twitter,technology,14610,0.0,3781,Sophia Wilson,6332020,3.78,Twitter,57802.16548749264
2142,363,"Game night with friends, who’s your favorite player? #sports #basketball #AI #programming",81285,4208,2420,2024-08-13 08:02:44,Instagram,technology,87913,0.2556818181818182,363,Mike Wilson,5995720,9.45,Twitter,57366.42820394523
2143,3055,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #tech #AI,53959,7822,2063,2024-06-13 04:47:10,Twitter,technology,63844,0.375,3055,Alex Wilson,5026305,2.98,Instagram,57156.55199719322
2144,3833,Just finished a 5K! Can't wait for the next one! #fitness #health #food #wellness,44250,2945,4075,2024-09-08 21:15:42,Instagram,lifestyle,51270,0.35378787878787876,3833,Sarah Johnson,4279993,6.14,Twitter,57186.477535723585
2145,3178,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #fitness #football,7316,5089,2794,2024-06-24 18:41:49,YouTube,sports,15199,0.8,3178,Sarah Taylor,5196996,8.21,YouTube,56438.12641813444
2146,1299,Trying out new recipes and loving the results! #food #cooking #movies #gossip,20180,9639,4572,2024-08-18 03:47:12,YouTube,entertainment,34391,0.0,1299,John Miller,7508816,2.23,YouTube,57811.62669862388
2147,465,"Game night with friends, who’s your favorite player? #sports #basketball #entertainment #celebrity",61047,3292,158,2024-09-15 04:01:18,TikTok,entertainment,64497,0.0,465,Anna Miller,5250998,3.71,TikTok,57793.47428070785
2148,1488,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #entertainment #music,764,4776,2381,2024-06-04 03:25:42,Twitter,entertainment,7921,0.0,1488,Chris Doe,8666608,7.55,Twitter,57820.935121288516
2149,4799,"Game night with friends, who’s your favorite player? #sports #basketball #innovation #programming",71407,4732,3458,2024-07-14 20:30:00,Twitter,technology,79597,0.0,4799,Sophia Johnson,8125662,1.4,Instagram,57816.58602058067
2150,3417,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #tech #innovation,20433,4099,3969,2024-08-13 12:27:17,Twitter,technology,28501,0.2556818181818182,3417,Sophia Starr,193304,0.6,Instagram,57319.77790699718
2151,507,"Game night with friends, who’s your favorite player? #sports #basketball #celebrity #entertainment",97242,4353,2585,2024-02-02 15:04:12,Twitter,entertainment,104180,0.11212121212121212,507,Alex Doe,9959787,0.97,YouTube,57641.438821588374
2152,2116,Exploring the latest advancements in AI! #tech #future #food #fitness,78966,4526,3643,2024-10-27 16:55:21,Twitter,lifestyle,87135,0.25,2116,Emma Miller,5162307,6.96,Instagram,57369.35069199588
2153,1464,The future of programming is bright! #tech #innovation #fitness #travel,49478,3537,1733,2024-01-05 11:58:55,Instagram,lifestyle,54748,0.25,1464,Sophia Taylor,9900681,1.96,YouTube,57407.4462980591
2154,4920,Exploring the latest advancements in AI! #tech #future #celebrity #music,82279,2103,2516,2024-11-06 07:45:15,Instagram,entertainment,86898,0.2556818181818182,4920,Anna Starr,1218281,2.49,YouTube,57328.01852287424
2155,118,The future of programming is bright! #tech #innovation #basketball #sportsnews,57765,4624,4516,2024-01-20 20:49:56,Twitter,sports,66905,0.0,118,Sarah Miller,3098428,4.2,YouTube,57776.16803625701
2156,4714,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #fitness #sportsnews,5806,7987,1477,2024-07-01 14:21:32,YouTube,sports,15270,0.25,4714,Sophia Wilson,1743016,4.79,Instagram,57341.86025689061
2157,1695,"Game night with friends, who’s your favorite player? #sports #basketball #future #programming",40471,3969,1877,2024-06-30 03:14:23,Instagram,technology,46317,0.0,1695,Sarah Smith,2836728,3.16,Instagram,57774.064019118065
2158,2633,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #basketball #fitness,48197,4623,2887,2024-08-24 00:41:42,Instagram,sports,55707,0.0,2633,Jane Starr,5372571,6.75,Twitter,57794.4517040003
2159,3762,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #sportsnews #basketball,15447,8498,4076,2024-03-09 10:34:16,YouTube,sports,28021,0.25,3762,Sarah Davis,7660197,4.23,Instagram,57389.43324213423
2160,4528,"Game night with friends, who’s your favorite player? #sports #basketball #travel #food",51430,9102,1719,2024-04-21 16:37:25,Instagram,lifestyle,62251,0.25,4528,Oliver Brown,8690766,6.84,Instagram,57397.718816604494
2161,2730,Trying out new recipes and loving the results! #food #cooking #food #style,59690,3823,1686,2024-09-20 01:05:24,Instagram,lifestyle,65199,0.25,2730,Anna Miller,1552762,4.5,Instagram,57340.33065170623
2162,2561,Just finished a 5K! Can't wait for the next one! #fitness #health #future #innovation,78210,868,4083,2024-07-28 11:12:52,TikTok,technology,83161,0.0,2561,Anna Doe,6987635,2.17,Twitter,57807.436504674726
2163,1491,Just finished a 5K! Can't wait for the next one! #fitness #health #food #travel,8309,9354,1142,2024-07-02 07:48:11,Twitter,lifestyle,18805,0.35378787878787876,1491,Emma Davis,7794521,8.64,TikTok,57214.73365779967
2164,1548,The future of programming is bright! #tech #innovation #travel #food,76561,1542,2659,2024-06-18 04:15:10,Instagram,lifestyle,80762,0.35378787878787876,1548,Emma Johnson,2743497,5.0,Instagram,57174.12440649958
2165,1028,Exploring the latest advancements in AI! #tech #future #food #travel,53294,3936,146,2024-03-09 06:02:14,TikTok,lifestyle,57376,0.2556818181818182,1028,Alex Miller,1955937,1.16,TikTok,57333.94913375177
2166,4480,Trying out new recipes and loving the results! #food #cooking #travel #food,23181,9960,1482,2024-04-19 12:28:54,Instagram,lifestyle,34623,0.8,4480,Alex Johnson,8914876,7.84,YouTube,56468.01745076932
2167,1240,Just finished a 5K! Can't wait for the next one! #fitness #health #basketball #sportsnews,87660,5962,4122,2024-08-14 05:14:26,Twitter,sports,97744,0.25,1240,Jane Smith,9816505,9.97,TikTok,57406.76953937859
2168,3988,Did anyone else catch the new movie release? #movies #entertainment #AI #programming,83633,1708,1201,2024-07-06 23:18:22,Instagram,technology,86542,0.35378787878787876,3988,Anna Miller,5277224,9.95,TikTok,57194.49507915305
2169,142,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #entertainment #movies,47216,3363,3996,2024-01-26 03:16:06,Instagram,entertainment,54575,0.0,142,Oliver Johnson,4693907,6.18,Twitter,57788.99537733776
2170,4768,The future of programming is bright! #tech #innovation #music #gossip,21967,2240,1632,2024-09-06 18:30:13,YouTube,entertainment,25839,0.35378787878787876,4768,Anna Doe,1339760,6.24,Instagram,57162.83863383402
2171,1573,The future of programming is bright! #tech #innovation #future #innovation,56798,209,3304,2024-05-16 18:37:22,YouTube,technology,60311,0.8,1573,Sarah Taylor,8254152,8.27,YouTube,56462.70535822017
2172,2418,Trying out new recipes and loving the results! #food #cooking #programming #AI,20581,822,2494,2024-03-25 11:52:22,YouTube,technology,23897,0.375,2418,Chris Davis,7637329,8.09,TikTok,57177.54412270412
2173,2379,Exploring the latest advancements in AI! #tech #future #food #style,13876,7084,3941,2024-02-14 07:48:45,Instagram,lifestyle,24901,0.25,2379,Sarah Smith,8996293,6.42,Twitter,57400.175194305724
2174,1058,Exploring the latest advancements in AI! #tech #future #sportsnews #football,46507,3510,3152,2024-01-06 16:07:55,Twitter,sports,53169,0.0,1058,Mike Brown,5285211,3.93,YouTube,57793.7493465786
2175,2815,Catching up with my favorite show tonight! #tv #entertainment #football #workout,68140,5682,4547,2024-03-03 19:15:36,YouTube,sports,78369,0.0,2815,Sophia Davis,9162618,3.2,Twitter,57824.922945289625
2176,764,Did anyone else catch the new movie release? #movies #entertainment #fitness #workout,33962,8403,2082,2024-06-05 04:55:59,TikTok,sports,44447,0.0,764,Anna Smith,3188800,8.56,Twitter,57776.89460957333
2177,743,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #fitness #basketball,99698,4830,1940,2024-02-10 19:26:23,TikTok,sports,106468,0.11212121212121212,743,Alex Davis,2893600,2.62,YouTube,57584.62805141257
2178,3232,Trying out new recipes and loving the results! #food #cooking #sportsnews #workout,90874,6427,1996,2024-07-27 13:05:31,Instagram,sports,99297,0.375,3232,Alex Davis,4035554,7.22,Instagram,57148.58655170438
2179,4028,Exploring the latest advancements in AI! #tech #future #basketball #workout,64776,1452,1111,2024-05-22 12:16:11,YouTube,sports,67339,0.0,4028,Jane Miller,6664565,9.21,Twitter,57804.839084662955
2180,4237,Exploring the latest advancements in AI! #tech #future #tech #future,98120,4203,1701,2024-07-31 00:08:29,Instagram,technology,104024,0.375,4237,Oliver Starr,5797357,4.31,TikTok,57162.75110542028
2181,4313,Exploring the latest advancements in AI! #tech #future #entertainment #celebrity,97425,8151,364,2024-04-06 05:40:01,Twitter,entertainment,105940,0.25,4313,Jane Davis,5538835,2.62,YouTube,57372.37790393816
2182,648,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #celebrity #gossip,72756,628,3812,2024-09-01 14:12:57,TikTok,entertainment,77196,0.2556818181818182,648,Sarah Davis,3773475,7.92,Instagram,57348.561786035636
2183,4449,"Game night with friends, who’s your favorite player? #sports #basketball #workout #basketball",642,6054,1947,2024-03-07 20:32:51,TikTok,sports,8643,0.375,4449,Sophia Doe,8328435,1.73,Instagram,57183.10048062858
2184,911,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #future #innovation,31605,9159,2821,2024-05-14 17:06:47,YouTube,technology,43585,0.35378787878787876,911,Oliver Wilson,4390610,6.4,TikTok,57187.36687490532
2185,1149,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #tech #programming,65012,3504,2860,2024-04-10 04:58:53,Twitter,technology,71376,0.0,1149,Chris Miller,7924085,3.74,Instagram,57814.96538067689
2186,4314,Trying out new recipes and loving the results! #food #cooking #celebrity #entertainment,99126,5967,1008,2024-08-01 04:27:34,YouTube,entertainment,106101,0.375,4314,Jane Brown,1469352,9.04,Instagram,57127.95478636238
2187,1743,Just finished a 5K! Can't wait for the next one! #fitness #health #entertainment #gossip,30674,7033,4755,2024-06-30 20:26:52,TikTok,entertainment,42462,0.25,1743,Sophia Johnson,1367267,8.12,Instagram,57338.83930795694
2188,1532,Exploring the latest advancements in AI! #tech #future #food #wellness,8596,9493,2506,2024-04-03 06:50:26,YouTube,lifestyle,20595,0.0,1532,Oliver Smith,2723123,8.86,Twitter,57773.15065699705
2189,702,The future of programming is bright! #tech #innovation #tech #programming,43692,5468,4236,2024-06-12 13:49:35,TikTok,technology,53396,0.11212121212121212,702,Anna Taylor,2795199,8.92,Instagram,57583.836926496675
2190,2785,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #AI #innovation,71891,7145,583,2024-03-06 14:47:21,Instagram,technology,79619,0.8,2785,Sophia Wilson,873914,1.92,YouTube,56403.369679039766
2191,607,Trying out new recipes and loving the results! #food #cooking #gossip #entertainment,2658,2260,1443,2024-05-15 07:08:14,TikTok,entertainment,6361,0.0,607,Jane Davis,931490,3.14,YouTube,57758.74627587858
2192,4912,Trying out new recipes and loving the results! #food #cooking #football #basketball,35180,2641,1459,2024-03-09 23:39:54,Instagram,sports,39280,0.375,4912,Chris Taylor,3943518,9.72,Instagram,57147.84660015145
2193,3230,Catching up with my favorite show tonight! #tv #entertainment #celebrity #movies,22353,5837,4413,2024-10-24 21:53:34,Twitter,entertainment,32603,0.25,3230,Sophia Smith,8331015,5.2,TikTok,57394.82648848163
2194,2743,Catching up with my favorite show tonight! #tv #entertainment #AI #innovation,49261,8294,1609,2024-08-14 03:47:38,Instagram,technology,59164,0.8,2743,Sarah Miller,551899,2.98,Twitter,56400.78074102296
2195,2809,"Game night with friends, who’s your favorite player? #sports #basketball #travel #style",48383,4251,1372,2024-02-20 15:02:22,Instagram,lifestyle,54006,0.11212121212121212,2809,Oliver Miller,359905,5.86,TikTok,57564.257636032875
2196,3998,Exploring the latest advancements in AI! #tech #future #wellness #fitness,31398,9013,2965,2024-06-20 04:28:23,TikTok,lifestyle,43376,0.8,3998,John Wilson,537742,6.99,Twitter,56400.666921494354
2197,3977,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #entertainment #music,73946,2170,3747,2024-04-15 07:28:52,YouTube,entertainment,79863,0.375,3977,Mike Wilson,9625832,8.02,Instagram,57193.531300361166
2198,1651,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #programming #innovation,17686,7662,511,2024-02-02 20:01:41,YouTube,technology,25859,0.25,1651,Alex Smith,4816491,6.57,TikTok,57366.57039856477
2199,2664,Catching up with my favorite show tonight! #tv #entertainment #AI #programming,87618,929,3614,2024-07-29 16:52:21,Instagram,technology,92161,0.375,2664,Jane Johnson,6445024,1.82,Twitter,57167.95822222704
2200,1648,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #tech #AI,8232,9762,3420,2024-02-03 16:36:34,Instagram,technology,21414,0.8,1648,Alex Brown,8714347,2.83,TikTok,56466.40523658187
2201,1424,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #celebrity #music,63645,32,4090,2024-01-12 21:28:52,YouTube,entertainment,67767,0.375,1424,John Miller,1352110,3.37,Instagram,57127.01218346821
2202,280,The future of programming is bright! #tech #innovation #tech #AI,51561,5901,3418,2024-05-24 01:26:54,Instagram,technology,60880,0.25,280,Chris Smith,8612659,7.7,YouTube,57397.09085150449
2203,2961,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #fitness #workout,56949,9276,2974,2024-08-20 18:54:41,TikTok,sports,69199,0.375,2961,Oliver Taylor,3716866,8.74,Instagram,57146.024362120974
2204,4268,Did anyone else catch the new movie release? #movies #entertainment #tech #AI,95996,8068,2890,2024-03-29 19:34:33,Twitter,technology,106954,0.25,4268,Jane Miller,2514021,6.65,YouTube,57348.058987246804
2205,178,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #fitness #sportsnews,19560,2982,562,2024-05-01 15:20:39,Twitter,sports,23104,0.375,178,Jane Wilson,8411521,8.94,Instagram,57183.76847592092
2206,4174,Just finished a 5K! Can't wait for the next one! #fitness #health #basketball #sportsnews,44436,3556,2519,2024-01-21 19:07:47,YouTube,sports,50511,0.35378787878787876,4174,Emma Starr,8426978,9.29,Instagram,57219.818489162484
2207,3652,Did anyone else catch the new movie release? #movies #entertainment #movies #music,83040,5362,863,2024-09-04 13:36:19,Instagram,entertainment,89265,0.375,3652,Jane Smith,8563053,8.51,Instagram,57184.98676375087
2208,4188,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #gossip #entertainment,81069,9879,3186,2024-08-09 00:36:21,TikTok,entertainment,94134,0.35378787878787876,4188,Sarah Wilson,8262695,4.4,TikTok,57218.497685770664
2209,2746,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #movies #entertainment,36090,5291,3159,2024-09-24 11:08:51,YouTube,entertainment,44540,0.35378787878787876,2746,Oliver Miller,1222902,4.85,TikTok,57161.89911822522
